"time","site_id","SAIDI","est_uncertainty"
"1558310400000","352","11.120588","0"
"1558310400000","354","7.670077","0"
"1558310400000","356","8.978895","0"
"1558310400000","363","1.17898","0"
"1558310400000","365","5.37483","0"
"1558310400000","366","5.808583","0"
"1558310400000","379","3.663357","0"
"1558310400000","382","0.881389","0"
"1558310400000","383","12.177563","0"
"1558310400000","385","0","0"
"1558310400000","386","6.844804","0"
"1558310400000","387","9.054394","0"
"1558310400000","391","14.179819","0"
"1558310400000","394","19.655339","0"
"1558310400000","403","7.536505","0"
"1558310400000","412","8.626918","0"
"1558310400000","415","4.689349","0"
"1558310400000","418","15.108328","0"
"1558310400000","429","10.656345","0"
"1558310400000","433","0","0"
"1558310400000","440","14.090844","0"
"1558310400000","447","12.053616","0"
"1558310400000","448","13.400357","0"
"1558310400000","463","0","0"
"1558310400000","472","4.027621","0"
"1558915200000","3","0.96854","0"
"1558915200000","21","8.680047","0"
"1558915200000","27","12.242426","0"
"1558915200000","29","2.84371","0"
"1558915200000","34","2.568404","0"
"1558915200000","38","6.689242","0"
"1558915200000","44","15.065323","0"
"1558915200000","45","16.631073","0"
"1558915200000","57","6.154299","0"
"1558915200000","64","3.988472","0"
"1558915200000","69","4.17148","0"
"1558915200000","71","0.996119","0"
"1558915200000","74","5.988472","0"
"1558915200000","85","4.574078","0"
"1558915200000","88","5.062619","0"
"1558915200000","98","11.868329","0"
"1558915200000","110","3.776207","0"
"1558915200000","111","2.226173","0"
"1558915200000","119","4.868097","0"
"1558915200000","123","6.776172","0"
"1558915200000","135","5.801969","0"
"1558915200000","141","2.042248","0"
"1558915200000","142","0","0"
"1558915200000","147","0","0"
"1558915200000","148","3.34629","0"
"1558915200000","156","2.703046","0"
"1558915200000","168","5.2866","0"
"1558915200000","172","0","0"
"1558915200000","178","5.145404","0"
"1558915200000","179","0","0"
"1558915200000","185","2.641258","0"
"1558915200000","187","1.840981","0"
"1558915200000","189","7.933789","0"
"1558915200000","195","10.060417","0"
"1558915200000","218","3.289673","0"
"1558915200000","238","4.65516","0"
"1558915200000","247","0.491572","0"
"1558915200000","249","4.427479","0"
"1558915200000","257","8.65734","0"
"1558915200000","265","1.924959","0"
"1558915200000","270","8.495703","0"
"1558915200000","271","0.32278","0"
"1558915200000","272","5.12044","0"
"1558915200000","290","0","0"
"1558915200000","302","1.130582","0"
"1558915200000","303","5.765207","0"
"1558915200000","308","9.418751","0"
"1558915200000","310","1.875365","0"
"1558915200000","313","2.987859","0"
"1558915200000","318","8.073536","0"
"1558915200000","323","10.211753","0"
"1558915200000","331","0.696839","0"
"1558915200000","337","8.187544","0"
"1558915200000","342","3.085187","0"
"1558915200000","346","5.325228","0"
"1558915200000","347","0","0"
"1558915200000","350","6.220072","0"
"1558915200000","351","1.16","0"
"1558915200000","352","5.614445","0"
"1558915200000","354","10.453461","0"
"1558915200000","356","7.660923","0"
"1558915200000","357","19.003841","0"
"1558915200000","363","4.398696","0"
"1558915200000","365","2.952162","0"
"1558915200000","366","15.173706","0"
"1558915200000","379","10.444569","0"
"1558915200000","382","5.148683","0"
"1558915200000","383","4.810595","0"
"1558915200000","385","9.953213","0"
"1558915200000","391","0.080476","0"
"1558915200000","394","4.395608","0"
